id,label
12035,0.995
9246,0.995
11353,0.005
3450,0.005
1227,0.995
3133,0.995
4906,0.005
5743,0.005
3148,0.995
3202,0.005
3177,0.005
8479,0.995
2144,0.005
1416,0.005
10862,0.005
3465,0.005
4961,0.005
1450,0.005
4826,0.995
10595,0.995
8293,0.005
2427,0.005
8850,0.864498
4800,0.005
8454,0.005
3826,0.995
11504,0.005
8506,0.005
10395,0.995
3591,0.005
5947,0.005
8107,0.005
5906,0.005
5899,0.005
138,0.0214211
2688,0.005
12400,0.995
7209,0.995
9840,0.995
6771,0.995
9438,0.005
3463,0.005
7489,0.995
2732,0.995
8278,0.995
1189,0.005
8814,0.005
5307,0.995
5385,0.995
31,0.995
835,0.995
11931,0.005
6914,0.995
915,0.995
1970,0.995
12053,0.005
6547,0.005
2526,0.005
12341,0.995
2049,0.005
6223,0.995
4253,0.005
2559,0.995
6691,0.005
9672,0.005
2495,0.005
3425,0.995
5457,0.995
5369,0.995
3280,0.005
2327,0.995
9384,0.005
10760,0.005
7894,0.995
9511,0.005
5662,0.995
7337,0.005
11162,0.005
10559,0.995
14,0.005
11792,0.995
3055,0.005
7777,0.005
10393,0.005
5192,0.005
619,0.005
4357,0.995
2024,0.005
8294,0.005
2554,0.005
9800,0.005
6911,0.995
7570,0.005
8080,0.995
3750,0.995
10324,0.995
2058,0.005
8316,0.995
5576,0.005
11308,0.995
877,0.005
6856,0.995
10219,0.005
1758,0.995
3030,0.005
12266,0.995
1808,0.005
10951,0.995
11185,0.005
12365,0.995
10397,0.005
11106,0.005
2367,0.005
10928,0.005
12186,0.995
10516,0.995
8844,0.005
1784,0.005
7837,0.995
7657,0.005
1865,0.995
11424,0.005
3007,0.995
489,0.995
7874,0.995
3957,0.005
4846,0.995
8288,0.995
12310,0.005
8329,0.005
7909,0.995
7375,0.995
10394,0.005
11111,0.995
11642,0.995
110,0.995
5876,0.005
1938,0.995
6676,0.995
2892,0.995
2845,0.995
10607,0.005
718,0.995
9280,0.995
9222,0.995
456,0.005
6197,0.005
6714,0.005
5073,0.995
913,0.995
5248,0.005
43,0.995
4111,0.005
376,0.005
4156,0.005
7254,0.995
6487,0.005
8247,0.005
2715,0.005
1542,0.995
9371,0.005
11476,0.005
3555,0.005
2745,0.995
11769,0.005
8108,0.995
876,0.995
2354,0.005
3246,0.005
4781,0.005
4402,0.005
1570,0.005
5406,0.995
1600,0.995
5907,0.005
2422,0.995
12209,0.005
2977,0.005
9721,0.005
11249,0.995
5408,0.005
6666,0.005
7034,0.995
6887,0.995
9728,0.005
8336,0.005
7611,0.005
732,0.995
3635,0.005
11691,0.005
12135,0.005
5818,0.005
3706,0.995
4579,0.005
10571,0.995
8029,0.005
10409,0.995
4280,0.005
6277,0.995
11204,0.995
1201,0.995
6578,0.005
1290,0.995
655,0.995
7390,0.995
10646,0.985931
827,0.005
10307,0.995
9132,0.995
10456,0.200099
984,0.995
3741,0.995
5929,0.995
1597,0.005
11718,0.995
11068,0.005
2319,0.995
6269,0.005
1449,0.995
1776,0.995
6333,0.005
11154,0.995
5625,0.995
6371,0.005
1497,0.995
4734,0.995
7439,0.995
3851,0.005
5508,0.995
11465,0.005
5241,0.995
3060,0.995
2458,0.005
9115,0.995
5023,0.005
12121,0.005
8508,0.005
11104,0.995
1886,0.995
9990,0.995
12096,0.995
4487,0.005
9660,0.995
9787,0.005
12329,0.995
3189,0.995
3508,0.995
5807,0.995
10708,0.005
8423,0.005
176,0.995
488,0.005
1271,0.995
2612,0.995
4489,0.005
5842,0.105655
4404,0.995
6663,0.995
6733,0.995
3200,0.995
8267,0.995
4113,0.995
712,0.995
4275,0.005
2858,0.005
6542,0.995
8831,0.995
11581,0.005
5613,0.995
11715,0.995
11403,0.005
3221,0.005
6677,0.005
6790,0.995
4784,0.995
1461,0.005
9176,0.005
11744,0.005
1954,0.995
1738,0.005
6051,0.892697
4586,0.995
3170,0.995
11823,0.995
1993,0.005
7162,0.005
9665,0.005
4825,0.995
5774,0.005
10454,0.005
6866,0.995
11248,0.995
2978,0.005
3453,0.005
7816,0.995
4159,0.005
2702,0.995
8237,0.005
92,0.005
11095,0.995
8908,0.005
8290,0.005
8663,0.995
9085,0.995
5608,0.995
4943,0.005
3064,0.995
3958,0.005
7158,0.995
8659,0.005
6472,0.005
9971,0.005
11439,0.995
6813,0.995
5234,0.995
66,0.995
12220,0.005
4358,0.995
239,0.005
7212,0.005
12202,0.005
8135,0.005
8151,0.005
9888,0.005
4663,0.005
7145,0.005
7454,0.995
6707,0.995
11965,0.005
2332,0.005
315,0.995
3211,0.005
547,0.995
7663,0.995
6483,0.005
5079,0.005
4465,0.995
421,0.995
8838,0.995
10685,0.005
7255,0.995
6934,0.995
1402,0.995
12156,0.995
6258,0.005
2173,0.995
5862,0.995
6376,0.005
4646,0.995
1347,0.005
7646,0.005
6659,0.995
8783,0.005
8300,0.005
11573,0.005
4590,0.995
405,0.995
10186,0.995
12232,0.995
9298,0.995
2309,0.005
243,0.005
88,0.995
4406,0.995
8570,0.005
2550,0.005
2451,0.995
10274,0.005
3617,0.005
4074,0.005
3632,0.995
2311,0.995
11395,0.995
10521,0.005
4603,0.990974
2376,0.995
2481,0.995
10981,0.995
1505,0.005
6548,0.005
6995,0.005
12475,0.005
558,0.995
764,0.005
5030,0.981579
11493,0.005
2482,0.995
9305,0.005
4409,0.995
5706,0.995
9629,0.005
7465,0.995
1140,0.005
12090,0.995
9025,0.995
8909,0.005
11238,0.995
3423,0.005
1119,0.005
4397,0.995
7250,0.005
1490,0.995
4562,0.995
3158,0.005
3195,0.991991
8988,0.005
11428,0.995
431,0.995
912,0.995
1010,0.995
10075,0.005
596,0.005
8865,0.995
3178,0.995
5040,0.995
3334,0.995
2912,0.995
7542,0.995
12142,0.005
2608,0.005
5244,0.995
11984,0.995
3456,0.005
8265,0.005
12034,0.005
9325,0.005
2351,0.995
6607,0.995
10766,0.995
3040,0.005
3054,0.005
870,0.995
5680,0.995
7176,0.005
8017,0.005
7129,0.987713
10317,0.995
12290,0.995
8233,0.005
9763,0.005
1765,0.005
2384,0.995
2349,0.005
3781,0.005
8364,0.995
5048,0.995
10657,0.005
1114,0.995
7466,0.005
48,0.995
11455,0.005
2188,0.005
1532,0.005
1148,0.005
1975,0.005
565,0.995
2118,0.005
7713,0.995
8244,0.005
6515,0.005
5075,0.005
6337,0.005
1779,0.005
2222,0.995
6439,0.995
4712,0.005
6080,0.995
4905,0.005
6199,0.995
3320,0.005
1915,0.995
8254,0.005
6397,0.995
10990,0.995
10129,0.995
9532,0.005
4277,0.005
1678,0.995
6825,0.995
3621,0.995
4344,0.995
7449,0.995
2726,0.005
9603,0.005
3403,0.005
8425,0.005
3690,0.995
8223,0.995
3351,0.995
6672,0.995
475,0.995
9489,0.995
3944,0.005
7956,0.995
9461,0.005
11881,0.0583295
12023,0.995
11551,0.005
3274,0.995
7705,0.995
5575,0.995
7077,0.995
10254,0.995
11189,0.995
11372,0.005
9408,0.005
7141,0.995
8432,0.005
9337,0.005
8498,0.005
1861,0.005
10564,0.995
3095,0.995
6756,0.005
7728,0.995
1078,0.005
10756,0.995
3810,0.995
12495,0.005
6721,0.995
5026,0.005
1210,0.995
6182,0.005
2657,0.005
3009,0.995
90,0.005
8660,0.005
1491,0.005
5270,0.005
7926,0.005
4171,0.995
7868,0.005
9164,0.995
11810,0.995
10781,0.005
9472,0.995
2395,0.005
4922,0.005
11529,0.005
1420,0.995
771,0.005
3323,0.995
4660,0.005
8225,0.005
4427,0.995
8303,0.995
3019,0.995
3089,0.995
10991,0.005
7163,0.005
11034,0.995
10589,0.005
10738,0.97158
7423,0.995
1982,0.005
12270,0.995
4315,0.995
12309,0.005
4289,0.995
8667,0.005
9385,0.005
11156,0.005
2698,0.005
8302,0.005
9912,0.995
2140,0.798994
12396,0.005
10872,0.995
5301,0.994865
9624,0.995
5409,0.995
4688,0.005
11391,0.995
4638,0.005
2944,0.005
8042,0.005
5129,0.005
7640,0.005
3151,0.995
4955,0.995
3689,0.005
3572,0.995
632,0.995
8713,0.995
5139,0.005
5136,0.005
4862,0.995
1924,0.005
939,0.993918
1057,0.995
343,0.005
9704,0.005
5419,0.981374
5526,0.995
11012,0.995
3475,0.005
9454,0.005
813,0.00862224
5750,0.005
7516,0.995
11210,0.995
5761,0.005
10660,0.005
218,0.005
5976,0.835414
3680,0.995
12213,0.995
1651,0.005
8879,0.995
6816,0.995
3601,0.995
6275,0.005
1129,0.995
3932,0.005
7792,0.005
8159,0.995
1041,0.005
2426,0.005
11171,0.005
2082,0.0165515
5045,0.995
11866,0.995
8811,0.995
11549,0.005
3344,0.995
8424,0.995
10368,0.995
1682,0.995
3701,0.995
10799,0.005
3533,0.005
5464,0.995
9317,0.005
11362,0.005
3166,0.995
3026,0.005
4345,0.005
4140,0.005
1741,0.005
10451,0.005
10776,0.005
9809,0.995
10084,0.995
6448,0.995
1205,0.995
6217,0.995
10662,0.995
8160,0.995
7990,0.995
60,0.005
296,0.995
9284,0.995
1860,0.995
10,0.005
4637,0.995
1100,0.995
1546,0.995
4170,0.995
10119,0.995
11293,0.995
1234,0.005
7706,0.100662
1696,0.995
4362,0.995
6177,0.995
4248,0.986534
2030,0.005
3811,0.995
8752,0.005
8452,0.005
8602,0.005
1300,0.005
8305,0.995
5275,0.005
890,0.995
7732,0.995
2725,0.005
5107,0.995
11951,0.995
261,0.005
646,0.005
9129,0.995
6681,0.005
8242,0.995
964,0.005
4639,0.005
1887,0.005
5999,0.995
5917,0.995
4957,0.005
9259,0.995
3841,0.005
5758,0.005
4617,0.005
12279,0.995
2424,0.005
11874,0.995
7009,0.005
12473,0.005
7024,0.005
10391,0.005
7565,0.005
6017,0.995
11593,0.995
10035,0.995
254,0.005
1724,0.005
5431,0.995
8291,0.995
5167,0.005
11433,0.005
7404,0.995
717,0.005
11277,0.995
8812,0.995
4204,0.005
9642,0.005
8577,0.005
6523,0.995
350,0.995
386,0.005
12118,0.005
7038,0.005
888,0.005
11849,0.995
7164,0.005
5002,0.005
8059,0.005
6592,0.995
5052,0.995
7533,0.005
4704,0.005
9715,0.005
1833,0.005
7203,0.005
2484,0.995
10353,0.005
1593,0.995
1112,0.005
1295,0.005
844,0.995
2877,0.995
633,0.995
926,0.005
8380,0.995
6196,0.005
7303,0.005
12018,0.005
11389,0.005
8518,0.995
4432,0.788736
5093,0.00747733
1552,0.005
10982,0.995
2642,0.995
3002,0.995
4134,0.005
7590,0.995
12464,0.995
10405,0.005
8392,0.995
5199,0.005
12106,0.005
12489,0.995
8047,0.005
9026,0.995
6526,0.995
6528,0.005
1953,0.005
8456,0.005
6135,0.005
8878,0.995
11565,0.005
10628,0.005
11128,0.995
2818,0.005
370,0.995
7947,0.995
12161,0.005
7481,0.005
8028,0.995
8198,0.005
3914,0.995
5659,0.005
1446,0.005
1943,0.018053
1699,0.983269
11827,0.995
5310,0.995
8430,0.995
6738,0.995
200,0.94183
6946,0.005
1688,0.995
4316,0.995
1241,0.995
12192,0.995
10757,0.005
11863,0.995
3985,0.995
8095,0.995
9157,0.005
1999,0.005
5528,0.995
1885,0.005
424,0.995
3377,0.005
9553,0.005
6239,0.995
3181,0.995
3861,0.005
5993,0.995
10806,0.995
7930,0.005
8372,0.005
3625,0.0832594
8419,0.995
9103,0.005
6231,0.995
11755,0.005
3203,0.995
9329,0.005
10644,0.995
5483,0.005
6984,0.995
3124,0.995
2793,0.005
5252,0.005
149,0.005
9423,0.005
4336,0.995
864,0.995
106,0.995
1949,0.995
1064,0.005
8504,0.005
5130,0.995
6622,0.995
2177,0.995
12436,0.995
1088,0.005
10152,0.005
8190,0.995
3380,0.995
3852,0.005
1440,0.005
74,0.995
10960,0.005
3978,0.005
4451,0.995
3042,0.005
10770,0.995
287,0.005
2852,0.005
11415,0.005
7434,0.995
5546,0.005
10612,0.995
9210,0.005
8705,0.005
5345,0.005
7172,0.005
9852,0.970703
6972,0.995
880,0.005
6057,0.005
3728,0.005
6954,0.005
6383,0.005
962,0.995
7174,0.005
1372,0.995
11901,0.00895644
8407,0.995
1681,0.005
2760,0.005
3298,0.995
4867,0.995
6798,0.005
3346,0.995
942,0.005
10282,0.598576
11132,0.995
1301,0.995
7289,0.005
10601,0.183293
6873,0.005
1077,0.103519
5057,0.005
2059,0.995
7893,0.995
11775,0.995
12433,0.995
11796,0.005
4265,0.977033
2503,0.005
10809,0.005
5135,0.995
4832,0.995
6283,0.995
8546,0.005
11908,0.005
8789,0.995
8797,0.995
7983,0.005
6930,0.005
11022,0.005
1514,0.005
1223,0.990556
1473,0.005
8531,0.005
11843,0.995
7029,0.005
12451,0.005
2294,0.995
10728,0.005
6735,0.995
11369,0.005
846,0.995
4771,0.995
10575,0.005
10467,0.005
9205,0.005
5500,0.005
4920,0.005
8041,0.005
482,0.995
2539,0.995
10083,0.005
4720,0.995
5874,0.995
412,0.995
572,0.005
2617,0.995
4742,0.005
1417,0.005
1056,0.995
11437,0.995
194,0.005
2257,0.005
5412,0.005
11075,0.005
7171,0.005
944,0.995
3020,0.995
10281,0.995
12172,0.995
3476,0.005
3466,0.005
9068,0.005
8271,0.995
7553,0.995
6639,0.005
6209,0.995
11962,0.005
8053,0.005
7495,0.005
6163,0.995
4699,0.995
5923,0.995
4831,0.005
5400,0.995
826,0.995
5481,0.995
2948,0.995
747,0.995
10495,0.005
10318,0.005
334,0.005
10149,0.005
2950,0.995
12256,0.995
4,0.995
4002,0.005
10797,0.005
6637,0.995
9706,0.690016
642,0.005
12189,0.00635657
8033,0.995
5553,0.005
7241,0.005
6773,0.995
2581,0.995
3631,0.995
10765,0.995
2080,0.995
756,0.005
9054,0.995
7345,0.005
7349,0.005
4328,0.995
11859,0.005
1167,0.991582
1296,0.005
3480,0.005
6831,0.995
12252,0.005
6482,0.995
7131,0.995
1099,0.005
10676,0.005
9598,0.995
1179,0.995
1240,0.005
11637,0.005
3960,0.995
1624,0.005
5721,0.005
2275,0.995
1364,0.005
4820,0.995
5173,0.995
4235,0.995
5555,0.995
9914,0.887053
8333,0.005
5181,0.005
11526,0.995
455,0.005
12070,0.005
4339,0.005
10072,0.005
5330,0.005
3165,0.005
899,0.995
11211,0.00700101
6081,0.005
3762,0.005
6412,0.005
1488,0.005
5845,0.995
5066,0.0618072
3062,0.995
10071,0.005
4276,0.995
9631,0.995
11396,0.005
6470,0.005
10577,0.005
5599,0.005
5471,0.974174
1858,0.005
4615,0.995
4621,0.005
564,0.005
11527,0.995
8299,0.005
11283,0.995
9801,0.005
6110,0.005
5394,0.995
11015,0.995
5452,0.005
11311,0.995
11142,0.005
5458,0.995
10427,0.995
2965,0.005
9942,0.005
9218,0.995
4811,0.005
5274,0.995
2785,0.005
11562,0.995
11420,0.995
8060,0.995
11930,0.005
1442,0.995
6342,0.005
798,0.995
4067,0.995
4956,0.005
12224,0.005
5044,0.005
11709,0.995
10999,0.005
1437,0.995
9726,0.005
9601,0.005
10938,0.005
9478,0.995
796,0.005
7295,0.005
10136,0.995
4102,0.995
11351,0.005
5450,0.995
8068,0.995
11444,0.005
4229,0.995
587,0.005
3649,0.005
4610,0.005
91,0.005
11402,0.995
1359,0.005
5785,0.005
968,0.995
2396,0.005
3160,0.995
6641,0.907756
7165,0.005
7715,0.995
10569,0.995
9172,0.0186523
7918,0.995
4446,0.005
7666,0.995
2212,0.995
10100,0.995
10363,0.005
1250,0.995
9275,0.995
485,0.995
1499,0.005
5552,0.005
12068,0.005
4858,0.995
6121,0.995
9214,0.995
5035,0.995
6869,0.995
1716,0.995
5429,0.005
6088,0.995
11578,0.005
11757,0.995
3872,0.005
874,0.995
6925,0.005
7662,0.995
3065,0.995
8112,0.005
920,0.005
6143,0.005
7692,0.005
10993,0.995
6026,0.995
3875,0.995
2348,0.005
9402,0.995
7963,0.995
12488,0.995
7088,0.995
1769,0.995
1556,0.005
10242,0.995
12150,0.931634
2226,0.995
1644,0.995
1592,0.005
7654,0.995
5120,0.995
123,0.005
2296,0.005
2530,0.005
6210,0.005
9364,0.995
1998,0.995
1661,0.005
206,0.005
8354,0.005
9083,0.995
1815,0.005
11113,0.005
617,0.995
11785,0.995
2115,0.005
1321,0.005
11220,0.005
3789,0.995
7784,0.005
2051,0.005
1590,0.995
2216,0.995
240,0.995
5078,0.995
7731,0.005
5673,0.005
9791,0.005
7669,0.995
11776,0.995
601,0.995
9768,0.995
3532,0.989777
11500,0.005
3894,0.995
10677,0.005
5058,0.005
5726,0.005
1773,0.995
6580,0.995
11563,0.005
1511,0.005
10673,0.995
3101,0.995
9055,0.995
11094,0.005
2575,0.995
9533,0.995
986,0.005
2842,0.995
6820,0.995
12181,0.005
1196,0.005
9071,0.005
9097,0.005
1177,0.005
4369,0.995
4146,0.005
71,0.995
7994,0.005
3106,0.005
11915,0.995
8482,0.005
10973,0.995
2498,0.995
6594,0.005
12459,0.995
7065,0.995
1413,0.995
10257,0.005
7339,0.005
8418,0.005
3822,0.005
12378,0.995
3258,0.995
5381,0.995
12423,0.005
9694,0.995
2009,0.995
6803,0.995
2403,0.995
6020,0.995
9212,0.995
7583,0.005
6808,0.005
8804,0.995
5016,0.995
3267,0.005
6877,0.005
9634,0.995
6054,0.005
3652,0.005
9953,0.005
1539,0.005
943,0.005
11287,0.005
8170,0.005
951,0.005
169,0.005
3288,0.995
1893,0.005
4167,0.005
4473,0.995
7132,0.0864948
4533,0.005
5965,0.995
7401,0.005
9812,0.005
5872,0.005
1251,0.005
8089,0.005
7363,0.005
3090,0.005
12026,0.978408
80,0.005
12092,0.995
10146,0.995
4861,0.995
10447,0.995
8912,0.005
12428,0.005
4570,0.995
3241,0.995
3193,0.005
3917,0.995
460,0.995
3210,0.995
246,0.005
8369,0.995
5477,0.005
3190,0.005
9987,0.995
10669,0.005
2088,0.005
2650,0.005
9691,0.869006
11601,0.995
4184,0.005
5115,0.005
10365,0.005
12066,0.005
7885,0.995
7952,0.005
10790,0.0133348
10011,0.995
751,0.005
12426,0.005
7694,0.995
9873,0.995
8308,0.995
361,0.995
12398,0.005
1712,0.005
1883,0.005
3319,0.005
10175,0.005
3953,0.005
3615,0.995
7962,0.005
5492,0.005
3427,0.995
5357,0.995
12058,0.005
1992,0.005
8658,0.005
5272,0.005
36,0.005
6206,0.995
10250,0.005
7383,0.005
6893,0.005
3013,0.005
11254,0.995
8860,0.995
10461,0.005
9785,0.995
6645,0.005
12296,0.005
777,0.995
979,0.995
5541,0.005
10626,0.005
1005,0.005
653,0.005
7714,0.005
6564,0.995
11098,0.005
9527,0.005
3669,0.995
2599,0.995
2234,0.995
5868,0.005
1947,0.995
7878,0.005
7110,0.995
10842,0.005
11378,0.995
598,0.005
7747,0.995
10658,0.995
4423,0.005
3554,0.995
10722,0.005
6574,0.995
3858,0.995
9977,0.005
7933,0.995
7428,0.005
7823,0.995
3636,0.005
12147,0.995
715,0.995
9697,0.005
1958,0.005
2833,0.995
2804,0.995
10910,0.005
7097,0.995
6084,0.995
4475,0.005
592,0.005
902,0.005
8840,0.005
9547,0.995
10348,0.598707
5881,0.995
4644,0.005
625,0.005
9968,0.995
11808,0.959344
4301,0.005
9056,0.005
8031,0.995
165,0.005
6699,0.995
4014,0.005
8680,0.005
8693,0.995
6183,0.995
7380,0.005
3828,0.995
5291,0.995
11480,0.005
4954,0.995
2691,0.995
1425,0.005
2060,0.995
8052,0.005
580,0.005
11313,0.005
6748,0.005
11604,0.995
9203,0.005
8314,0.005
5989,0.995
9340,0.005
9136,0.995
8608,0.005
6716,0.995
4081,0.0165756
8613,0.995
8692,0.005
10609,0.995
12249,0.995
6644,0.005
3130,0.005
1783,0.005
9649,0.995
11418,0.005
5971,0.995
7416,0.005
5438,0.995
5421,0.979428
4430,0.995
4008,0.005
682,0.005
12379,0.995
6989,0.005
164,0.995
5751,0.995
1750,0.005
11411,0.995
234,0.005
12226,0.995
2133,0.005
9154,0.005
7793,0.005
7199,0.005
4787,0.0353677
6406,0.995
7016,0.005
12289,0.995
67,0.995
10905,0.995
4887,0.995
6296,0.005
3655,0.995
6012,0.995
2240,0.995
4501,0.995
12231,0.005
6601,0.005
6066,0.995
3604,0.005
2168,0.005
3213,0.005
7882,0.005
1134,0.005
600,0.005
7273,0.005
3517,0.005
7515,0.0163023
5099,0.005
6471,0.005
9352,0.005
2966,0.005
7953,0.005
8382,0.995
11505,0.005
6880,0.005
2450,0.995
4776,0.005
6983,0.005
3017,0.005
7438,0.005
284,0.995
6454,0.005
9080,0.995
6715,0.995
9986,0.995
2439,0.005
5512,0.995
12325,0.005
7902,0.995
10725,0.995
6800,0.995
12287,0.995
4965,0.995
10971,0.005
4057,0.995
7398,0.995
3783,0.995
1430,0.995
11692,0.005
9727,0.995
10864,0.0111856
10285,0.995
6967,0.995
6706,0.005
6837,0.005
3293,0.995
1727,0.995
7775,0.995
5903,0.005
10542,0.995
5582,0.005
2624,0.995
10950,0.005
9223,0.005
10740,0.005
8656,0.005
675,0.17777
6536,0.995
12334,0.005
10882,0.978181
11568,0.005
7780,0.005
2362,0.995
1138,0.005
7944,0.005
4027,0.995
6172,0.005
5326,0.995
8672,0.995
7596,0.995
11230,0.995
8495,0.005
5809,0.995
945,0.986578
11405,0.005
615,0.005
9200,0.995
9876,0.005
5125,0.005
3770,0.995
10322,0.995
5293,0.995
2739,0.995
2649,0.005
1697,0.005
5224,0.995
9173,0.005
7800,0.995
2208,0.005
10420,0.995
3708,0.995
725,0.995
1840,0.995
4568,0.005
11544,0.005
7304,0.005
11944,0.995
723,0.995
6382,0.005
76,0.995
9592,0.005
1122,0.995
3586,0.005
10438,0.995
2730,0.995
10482,0.005
6033,0.005
10487,0.995
10067,0.005
1182,0.995
4155,0.995
699,0.005
9818,0.995
3553,0.005
10759,0.005
5536,0.995
10984,0.995
4174,0.995
7863,0.005
2252,0.005
10088,0.005
11579,0.995
6962,0.624887
6858,0.995
5892,0.995
306,0.995
12281,0.995
762,0.005
2861,0.995
1825,0.995
1221,0.005
7381,0.005
525,0.005
3185,0.0187583
10023,0.995
3110,0.995
8724,0.005
174,0.005
3494,0.995
6977,0.005
6558,0.005
7407,0.995
916,0.995
9251,0.005
2652,0.005
9573,0.995
4958,0.005
8176,0.005
10907,0.995
11582,0.005
3204,0.995
6147,0.005
6510,0.995
10085,0.995
1502,0.005
4792,0.995
2841,0.005
8292,0.995
10812,0.005
6034,0.005
6480,0.995
11021,0.995
1916,0.995
4910,0.005
12497,0.005
10042,0.985443
225,0.995
11552,0.995
22,0.005
5094,0.995
3043,0.995
9926,0.995
8249,0.995
6423,0.005
2562,0.995
295,0.005
9943,0.995
10576,0.005
8550,0.005
3186,0.005
1648,0.005
3413,0.995
3492,0.005
6119,0.005
7911,0.995
3118,0.005
594,0.995
9569,0.993541
3658,0.995
2064,0.995
8744,0.005
5746,0.005
7824,0.005
5817,0.005
5700,0.995
9784,0.995
6401,0.005
11374,0.005
2001,0.995
6853,0.995
8204,0.005
4626,0.995
2771,0.995
11654,0.995
2150,0.005
8946,0.005
8169,0.995
5654,0.005
10583,0.995
6695,0.005
11037,0.995
4284,0.005
3212,0.995
7988,0.995
2687,0.005
9101,0.995
11102,0.005
7095,0.005
3139,0.995
2961,0.995
5683,0.005
5944,0.995
9417,0.995
10003,0.995
4548,0.995
11768,0.005
12326,0.005
7530,0.995
5645,0.005
11679,0.005
12188,0.995
1838,0.995
3842,0.005
4986,0.995
4848,0.005
6131,0.005
9239,0.005
11900,0.005
8,0.005
11713,0.995
18,0.995
9008,0.005
7552,0.995
2945,0.995
9272,0.995
9962,0.995
4588,0.995
7969,0.995
105,0.995
9528,0.005
7067,0.005
257,0.995
337,0.995
5344,0.995
2228,0.995
8761,0.005
503,0.995
5882,0.995
11425,0.995
3207,0.005
1392,0.005
2542,0.005
9778,0.995
11256,0.005
8645,0.995
6419,0.005
197,0.995
6353,0.005
465,0.005
5655,0.995
7807,0.995
1103,0.005
10871,0.005
7445,0.995
4828,0.995
64,0.005
1834,0.005
6099,0.005
11314,0.995
7789,0.995
2734,0.005
4863,0.005
8215,0.995
3434,0.995
11764,0.995
8948,0.995
1629,0.995
914,0.005
5771,0.995
575,0.005
1225,0.005
6156,0.005
10969,0.005
8438,0.995
4145,0.995
11972,0.995
2694,0.005
1048,0.995
5623,0.005
11025,0.005
10710,0.995
11683,0.995
2623,0.005
4767,0.995
10222,0.992473
5256,0.995
6828,0.995
1379,0.005
4126,0.995
9683,0.005
7118,0.005
8968,0.995
9495,0.995
11046,0.995
5628,0.995
7895,0.005
4709,0.995
9050,0.005
8431,0.005
2885,0.995
6935,0.005
9837,0.995
1247,0.005
8576,0.005
1616,0.005
2203,0.005
9120,0.005
7317,0.005
1632,0.995
10378,0.005
12050,0.005
2219,0.005
10834,0.005
3514,0.005
7202,0.005
8274,0.005
817,0.005
8462,0.005
2431,0.995
3767,0.005
9413,0.995
9138,0.995
4338,0.995
2174,0.995
4510,0.005
9148,0.995
10699,0.995
7989,0.995
7879,0.005
3677,0.948108
1813,0.995
9452,0.005
1957,0.005
344,0.005
2603,0.005
1575,0.995
2432,0.995
1919,0.995
3726,0.005
563,0.005
10279,0.995
11857,0.005
4951,0.005
180,0.005
2886,0.005
9069,0.995
10455,0.005
695,0.995
10033,0.005
2776,0.995
41,0.995
2272,0.995
3962,0.995
6945,0.995
2134,0.995
6537,0.005
1771,0.005
5280,0.005
11119,0.005
11344,0.995
1803,0.995
8165,0.005
5763,0.005
8185,0.995
8762,0.995
9369,0.995
2242,0.005
11090,0.995
192,0.005
3907,0.995
9702,0.995
7762,0.005
8822,0.995
1974,0.005
5166,0.973342
11213,0.995
8417,0.005
3650,0.995
9663,0.995
6792,0.995
10793,0.005
9799,0.995
11851,0.005
8313,0.005
11042,0.005
9323,0.995
10989,0.005
8143,0.995
1798,0.005
9082,0.995
9422,0.005
917,0.005
11463,0.005
4519,0.005
7460,0.005
9867,0.995
1693,0.995
1581,0.995
1927,0.005
9744,0.005
7057,0.005
3583,0.005
11856,0.005
1895,0.995
450,0.995
3069,0.995
7033,0.005
8149,0.005
6955,0.995
12409,0.995
1067,0.995
9546,0.995
4130,0.995
11284,0.995
8873,0.005
6890,0.005
1997,0.995
7032,0.005
8253,0.005
3428,0.005
12075,0.995
7083,0.995
4859,0.005
7637,0.995
8964,0.995
2923,0.995
4868,0.005
7146,0.005
4440,0.005
6122,0.005
3366,0.995
8512,0.995
5128,0.995
10672,0.005
12132,0.974095
2500,0.005
8016,0.973588
8405,0.005
1173,0.995
5213,0.005
3370,0.005
8698,0.005
652,0.995
11955,0.995
10803,0.005
11617,0.995
10560,0.005
9823,0.995
11695,0.005
177,0.995
4157,0.005
5709,0.005
8422,0.995
6317,0.995
12063,0.005
2029,0.005
322,0.995
8561,0.995
670,0.995
9187,0.995
1766,0.995
6603,0.005
8732,0.995
10419,0.995
8404,0.005
10240,0.005
11719,0.005
11023,0.995
2053,0.005
8852,0.005
5660,0.995
9018,0.995
9084,0.995
2149,0.005
7810,0.005
4232,0.005
10351,0.005
8375,0.977441
4025,0.995
4528,0.005
268,0.005
1711,0.995
10224,0.005
11214,0.005
53,0.005
2004,0.995
8642,0.995
10734,0.005
11121,0.952669
1113,0.005
398,0.005
6992,0.995
6847,0.995
6205,0.005
1888,0.995
8675,0.995
9198,0.005
12355,0.005
382,0.005
7491,0.005
9474,0.005
8529,0.005
1421,0.993977
6898,0.005
11006,0.995
8484,0.005
11605,0.995
6015,0.005
2008,0.995
679,0.995
12022,0.995
1366,0.995
3924,0.995
11690,0.995
4835,0.995
2428,0.995
3681,0.005
3271,0.005
5258,0.995
8154,0.005
6561,0.005
2268,0.005
5118,0.995
3058,0.005
4969,0.995
11423,0.995
6868,0.995
1746,0.995
11952,0.995
4383,0.995
4829,0.005
776,0.005
1666,0.005
